eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.14383242784092456,0.038965503041300864,5.0,-0.177404127892238,0.12303281682793288
0.1546198599289939,0.038965503041300864,5.0,-0.5425916876085626,0.12909311247997213
0.16540729201706325,0.038965503041300864,5.0,-0.947016138273865,0.135002465790788
0.1761947241051326,0.038965503041300864,5.0,-1.3913156633303485,0.14102698390117563
0.18698215619320194,0.038965503041300864,4.0,-1.8116225061171094,0.14749555487210742
0.19776958828127128,0.038965503041300864,3.0,-2.2710202947604836,0.15497588008639185
0.2085570203693406,0.038965503041300864,2.0,-2.7775201617452714,0.16403851544127324
0.21934445245740997,0.038965503041300864,0.0,3.0287969157431096,0.17516499176469869
0.23013188454547928,0.038965503041300864,-2.0,2.5131538952509396,0.18893824729834674
0.24091931663354865,0.038965503041300864,-5.0,2.0409824167009543,0.20550320010937762
0.25170674872161797,0.038965503041300864,-8.0,1.5496438806075015,0.22498741623241003
0.26249418080968734,0.038965503041300864,-11.0,1.050175235472802,0.24716749485117906
0.27328161289775665,0.038965503041300864,-14.0,0.550800230115296,0.27167650011519573
0.28406904498582597,0.038965503041300864,-17.0,0.0633497489072315,0.2972315223500964
0.29485647707389534,0.038965503041300864,-20.0,-0.40211634479829045,0.32325647978148986
0.3056439091619647,0.038965503041300864,-23.0,-0.8422699131625814,0.3481862039014003
0.316431341250034,0.038965503041300864,-27.0,-1.1773834192403223,0.3705329740267881
0.32721877333810334,0.038965503041300864,-32.0,-1.4068377879931835,0.38905915594299123
0.3380062054261727,0.038965503041300864,-37.0,-1.6055380967592632,0.40263738324302434
0.3487936375142421,0.038965503041300864,-42.0,-1.7695360061487235,0.41207661389547046
0.3595810696023114,0.038965503041300864,-47.0,-1.89849831795374,0.41809124549273535
