eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.02336538965179784,14.064559134801055,35.0,-2.9362882343820056,0.011420634329143975
0.02511779387568268,14.063639661579419,35.0,-2.960096129896604,0.01115798367528864
0.02687019809956752,14.062649716092547,35.0,-2.9883356444685427,0.010907837460198189
0.028622602323452356,14.061592590735422,34.0,-2.9809698103109104,0.010647988759185045
0.030375006547337192,14.06049046193598,34.0,-3.0123798933679047,0.010386711019104045
0.03212741077122203,14.05930049112574,34.0,-3.042844911395498,0.010140191121710052
0.033879814995106866,14.05805543043181,33.0,-3.0428576120134134,0.009903268571539225
0.035632219218991706,14.05674866607988,33.0,-3.076344725831508,0.009656505254707293
0.03738462344287655,14.055382995212057,33.0,-3.114469239806629,0.009427780386809581
0.03913702766676139,14.053935238794466,32.0,-3.1164958010042754,0.009213422396404214
0.04088943189064623,14.00579114181113,32.0,-1.7510674929435468,0.009043328147518626
0.04264183611453106,14.00356317887942,32.0,-1.7739466368612828,0.008831138829577978
0.044394240338415894,14.001143953972058,31.0,-1.7597808854714758,0.00861852574455868
0.046146644562300734,13.998617234659747,31.0,-1.7795327786673598,0.008420426446708817
0.047899048786185575,13.99599679809478,30.0,-1.7654227298744862,0.008238584527755721
0.049651453010070415,13.99326309036632,30.0,-1.785726933165839,0.008057867738867963
0.051403857233955255,13.990420382456502,29.0,-1.7724705907113965,0.007909654040843539
0.05315626145784009,13.987451130682878,29.0,-1.7935351209650063,0.007755128525340216
0.05490866568172492,13.98440198211679,28.0,-1.7819133120784212,0.0076371016787819546
0.05666106990560976,13.981225727022363,28.0,-1.8042391361686594,0.007517160185725347
0.0584134741294946,13.97795176148005,27.0,-1.7926233611528786,0.007434855258735662
