eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.037716697145367524,13.770237701197582,-1.0,0.4058164556283916,0.0006970200028888485
0.040545449431270086,13.766554456190752,-1.0,0.3934320171430765,0.0005787177486941131
0.043374201717172656,13.76270713639317,-1.0,0.37927653163638786,0.0005089802199308435
0.04620295400307522,13.758563803298179,-2.0,0.4008358159188045,0.0004797569723710149
0.04903170628897778,13.754138722673305,-2.0,0.38685017385969456,0.00047942242805776303
0.05186045857488034,13.74760157980451,-2.0,0.4053607873860874,0.0005716414076870624
0.054689210860782905,13.740555666243365,-3.0,0.46295884473173277,0.0007482987817984954
0.057517963146685475,13.732892315847527,-3.0,0.49168186707355016,0.0009496898022360867
0.06034671543258804,13.779476992126778,-3.0,-0.48404718972502975,0.0009144560647673661
0.0631754677184906,13.767461453156837,-3.0,-0.38633103773567307,0.001119590060512099
0.06600422000439317,13.7409755581955,-4.0,0.005477868558234443,0.0014353809278399021
0.06883297229029572,13.734261597180877,-4.0,-0.005241881626497069,0.001837081032236565
0.0716617245761983,13.727175312712262,-4.0,-0.017766980970000783,0.0023247670670261122
0.07449047686210086,13.72000392795336,-5.0,0.0065142687164173475,0.002869652643165521
0.07731922914800343,13.712590272053374,-5.0,-0.008204302705329002,0.0034821915625476985
0.08014798143390599,13.705112916179644,-6.0,0.008505477283905999,0.0042024539881166945
0.08297673371980854,13.697313507470334,-6.0,-0.01125001616031899,0.004970408812740579
0.08580548600571111,13.689508612548897,-7.0,-0.00112010100994904,0.005849027063044687
0.08863423829161368,13.681452037333893,-7.0,-0.025552185520293334,0.006804794707108708
0.09146299057751625,13.673244597076902,-7.0,-0.05372824726205671,0.007879826986764593
0.0942917428634188,13.664989053385991,-8.0,-0.0511934758815079,0.00901374749073458
