eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.1417728662240817,0.041095409199097356,-6.0,-1.1820857462775,0.18753983611282032
0.15240583119088782,0.041095409199097356,-8.0,-1.4130784260178935,0.20886680815228464
0.16303879615769395,0.041095409199097356,-9.0,-1.7255814971482266,0.2310508487338886
0.17367176112450006,0.041095409199097356,-11.0,-1.9734689821991311,0.2537439634027875
0.18430472609130621,0.041095409199097356,-13.0,-2.2237271191147374,0.27676745175250383
0.19493769105811232,0.041095409199097356,-15.0,-2.4727819552961448,0.2997935448217788
0.20557065602491845,0.041095409199097356,-16.0,-2.79676027682116,0.32241138098322586
0.21620362099172458,0.041095409199097356,-18.0,-3.0406590893152945,0.3441912128563325
0.2268365859585307,0.041095409199097356,-20.0,3.0052996624989294,0.36480316375407296
0.23746955092533684,0.041095409199097356,-22.0,2.7728621963588007,0.3839135369543616
0.24810251589214297,0.041095409199097356,-24.0,2.5526107180077195,0.4009274457255637
0.2587354808589491,0.041095409199097356,-26.0,2.339080814395782,0.4155880625494861
0.2693684458257552,0.041095409199097356,-29.0,2.206761012082152,0.4273874560287708
0.28000141079256136,0.041095409199097356,-32.0,2.0813841015324615,0.4358160115151849
0.29063437575936746,0.041095409199097356,-34.0,1.8971982950602522,0.440649894063335
0.30126734072617356,0.041095409199097356,-37.0,1.8004863106682558,0.44208871348578926
0.3119003056929797,0.04107777105648559,-39.0,1.659508446754116,0.4416202200105981
0.3225332706597859,0.04111565630317646,-41.0,1.4875096584113907,0.43468601070238977
0.333166235626592,0.04107920982002439,-42.0,1.3251536968267212,0.4312639958074056
0.3437992005933981,0.04107324373570122,-43.0,1.1661936355546971,0.42490270309017886
0.35443216556020424,0.041083800206028184,-43.0,0.9503286440910313,0.41764142940796845
