eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.00169678360155064,9.195601114306868,28.0,-1.8955241133186416,0.005303229612699134
0.0018240423716669378,9.195595998490338,28.0,-1.8957000855589126,0.005301741622224632
0.0019513011417832359,9.195589787502314,28.0,-1.895793458538475,0.0053011092975989715
0.002078559911899534,9.195583863380142,28.0,-1.8960342477346699,0.005299663886242145
0.002205818682015832,9.195577743173963,28.0,-1.8962310277619407,0.005298926423557004
0.0023330774521321297,9.19557093990815,28.0,-1.8964116366644976,0.005297576075423027
0.0024603362222484276,9.195564048601875,28.0,-1.8965774589752291,0.005296776762529265
0.002587594992364726,9.195556910993503,28.0,-1.896868312481057,0.005295842399971162
0.0027148537624810238,9.195548377000454,28.0,-1.8969920642842315,0.0052948841609189445
0.0028421125325973217,9.195540159363073,28.0,-1.8971572822340745,0.005293544984698362
0.00296937130271362,9.195531650736106,28.0,-1.897353275300866,0.0052919258201125086
0.003096630072829918,9.195522366652703,28.0,-1.8975560341202855,0.005290716008847118
0.0032238888429462157,9.195513244568481,28.0,-1.8977670566559977,0.005289185595711454
0.0033511476130625136,9.19550300112263,28.0,-1.8979794976793056,0.005287730594551454
0.0034784063831788115,9.195493184873012,28.0,-1.8982551461710702,0.00528705935297058
0.0036056651532951098,9.195481808315092,28.0,-1.8983858589968516,0.005285158966650605
0.0037329239234114076,9.195471190658012,28.0,-1.898638592575657,0.005283819782604948
0.0038601826935277055,9.19545913797355,28.0,-1.8988129449275724,0.005282446582982159
0.003987441463644003,9.195447339842966,28.0,-1.8990290123425593,0.005280653526974599
0.004114700233760302,9.195435311380077,28.0,-1.8993036768698146,0.005279092715709477
0.0042419590038766,9.195422390209973,28.0,-1.8995473266826446,0.005277971958943417
