eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.036258943108623445,11.676249513146594,-2.0,0.46670182562319834,0.007844967531300706
0.038978363841770204,11.633349741327326,-3.0,2.040549336967029,0.00864553890597608
0.04169778457491696,11.630368384660162,-4.0,2.0411972266814615,0.00843978863707362
0.044417205308063715,11.627159634652408,-4.0,2.0135607411336016,0.008253516144368644
0.04713662604121048,11.623788328968825,-5.0,2.013290222718048,0.008132053876056644
0.04985604677435723,11.620137172070063,-5.0,1.98320081824649,0.008073220030932027
0.05257546750750399,11.616293554830305,-6.0,1.979941382849664,0.008063847471762142
0.05529488824065075,11.612250312800413,-7.0,1.9744327342537333,0.00813237283678725
0.05801430897379751,11.60794524294401,-8.0,1.9705894306025675,0.008290253183771856
0.06073372970694427,11.603438213233598,-9.0,1.9661458006938144,0.008541541375042483
0.06345315044009103,11.598693458523174,-9.0,1.9319296832758115,0.008884602460416002
0.06617257117323778,11.593735884656935,-10.0,1.926114235539223,0.00932801463319144
0.06889199190638454,11.586473726619294,-11.0,2.000250551591436,0.010116119126174938
0.0716114126395313,11.578743648990988,-12.0,2.0869291277696282,0.011084932774864775
0.07433083337267805,11.616858165308471,-13.0,0.36798943991088395,0.009496543693275461
0.0770502541058248,11.604692954717772,-14.0,0.6049633974244658,0.010378625154450316
0.07976967483897157,11.58115218584252,-15.0,1.2769842455409732,0.012090825067451627
0.08248909557211834,11.57429820058779,-16.0,1.287029815598945,0.013398199797324706
0.08520851630526509,11.567356470367276,-17.0,1.2927553499411744,0.014884077949838925
0.08792793703841184,11.560299896005741,-19.0,1.3219054815189084,0.01655532327833975
0.0906473577715586,11.553069146133362,-20.0,1.3221273283332613,0.018430495438052863
