eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.03229624610069088,13.255606356195784,-2.0,-1.2358940259340807,0.1181395501796948
0.03471846455824269,13.254011580417774,-3.0,-1.2500828290727641,0.11735642083408948
0.03714068301579451,13.252293986667526,-3.0,-1.294592760579268,0.11655410918477649
0.039562901473346325,13.250452755057578,-4.0,-1.3143147103467157,0.11575841817149002
0.041985119930898145,13.248489127067419,-4.0,-1.3654813796297207,0.11495226702249539
0.04440733838844996,13.246385302346443,-5.0,-1.3909583902613494,0.11414297255114814
0.04682955684600178,13.244178059049196,-5.0,-1.4481878342349415,0.11334366304013
0.04925177530355359,13.241835386829141,-6.0,-1.4799452229655994,0.11253845083022784
0.0516739937611054,13.239362275427114,-7.0,-1.514582032403056,0.11174666171026626
0.05409621221865722,13.236758239931811,-8.0,-1.5520640071004574,0.11096727875323942
0.05651843067620904,13.23404039713647,-9.0,-1.5934249439076555,0.110204406584538
0.058940649133760854,13.231181434988555,-10.0,-1.6361859209298792,0.10946108369266505
0.06136286759131267,13.228220463878419,-11.0,-1.6828911519787628,0.10874278016474281
0.06378508604886449,13.225112849871335,-12.0,-1.7332096823222296,0.10805001806695425
0.06620730450641629,13.221893563135126,-13.0,-1.7856192000046236,0.10739115407315891
0.06862952296396813,13.218557252706688,-14.0,-1.8429525229539028,0.10676878455456251
0.07105174142151993,13.215101273011648,-15.0,-1.9022083206496692,0.10619490652592711
0.07347395987907174,13.211544729993653,-16.0,-1.9672981835032088,0.1056702208927971
0.07589617833662357,13.207863379518587,-17.0,-2.0344885510518633,0.10521099685647506
0.07831839679417538,13.151230238099997,-16.0,-0.2972491111365825,0.10817444468225168
0.0807406152517272,13.1453262110759,-17.0,-0.29791308025264107,0.10790710646309487
