eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.05677374159216112,12.796982579554008,23.0,-0.575466968392817,0.022968900852836427
0.06103177221157321,12.792302376821644,22.0,-0.6730428432078488,0.021279529753121196
0.06528980283098529,12.787156332743963,21.0,-0.7754451913568727,0.01950198173628237
0.06954783345039738,12.781684841431293,20.0,-0.8817316533959481,0.01782798177622069
0.07380586406980946,12.775822355468929,19.0,-1.0035213490317283,0.01623627072369671
0.07806389468922154,12.76964888492015,18.0,-1.1314736734819653,0.014740021747828735
0.08232192530863364,12.763022419507209,17.0,-1.2623788205021387,0.013375885661411235
0.08657995592804571,12.755977788312958,16.0,-1.402000327517191,0.012232169387273228
0.0908379865474578,12.748578243181013,14.0,-1.5161256610894331,0.01131350035615375
0.09509601716686988,12.740829340351292,13.0,-1.6690916073583926,0.010644823924445657
0.09935404778628196,12.732776282336449,12.0,-1.833093924305434,0.0103240303094978
0.10361207840569406,12.675739619568763,11.0,-0.6503752541155166,0.012864476732446506
0.10787010902510613,12.662166785901844,9.0,-0.6678908487268655,0.012990109937069949
0.11212813964451822,12.647883966658691,8.0,-0.7127326632420805,0.013405569342994972
0.1163861702639303,12.627752268313534,7.0,-0.6117881881692194,0.014916314595049052
0.12064420088334238,12.649023857273308,5.0,-1.6581445830713022,0.01327022197079697
0.12490223150275448,12.617297316926878,3.0,-1.2388930091051031,0.015442561720573011
0.12916026212216655,12.599809304658866,2.0,-1.265069055715334,0.017557329055495674
0.13341829274157865,12.5824454436336,0.0,-1.2836630968960059,0.020114120730029383
0.13767632336099073,12.565073086390692,-2.0,-1.3236500121239367,0.02317524019147399
0.1419343539804028,12.548195107187954,-3.0,-1.4248423401244712,0.02678936215999772
