eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.04017819986805608,10.94366009102548,-11.0,-2.621957056632674,0.0022092935705055883
0.04319156485816029,10.940436301585951,-12.0,-2.613547026225474,0.0023082679846428977
0.04620492984826449,10.937018772027358,-12.0,-2.6359505224536552,0.0024940745570785072
0.049218294838368704,10.933332288494647,-13.0,-2.6299170886173693,0.0027583801734651914
0.05223165982847291,10.929420776530275,-13.0,-2.6536935563876307,0.0031248836305552974
0.05524502481857711,10.924877924250582,-14.0,-2.6361206654603313,0.0035910346361833767
0.05825838980868132,10.91873350456541,-15.0,-2.578459124215515,0.004260497364134586
0.06127175479878552,10.912110416530696,-15.0,-2.540421828967072,0.005071318669897962
0.06428511978888973,10.949694015025116,-16.0,2.3605157146415783,0.004914805471990191
0.06729848477899393,10.939108025626188,-17.0,2.5365792805295464,0.005681713976345315
0.07031184976909814,10.916161872847017,-17.0,3.078997742205599,0.006801103317709556
0.07332521475920234,10.91011289195412,-18.0,3.0921279672150406,0.007961694007525999
0.07633857974930655,10.903858617474501,-19.0,3.1000226996439855,0.009277317675558505
0.07935194473941076,10.897454412371303,-20.0,3.104640927485403,0.010751561387660424
0.08236530972951497,10.890872958660452,-21.0,3.1077640920492002,0.012389286137441724
0.08537867471961917,10.884107553792008,-22.0,3.1066861258862652,0.01420560931314896
0.08839203970972337,10.877244502941176,-23.0,3.0994534587028575,0.01620309653915819
0.09140540469982758,10.870198409203152,-24.0,3.0892977540130264,0.018390990896462234
0.09441876968993179,10.862976203260384,-25.0,3.076366761210017,0.02078665829779036
0.097432134680036,10.855681264429974,-26.0,3.056841318472591,0.02338395822452577
0.1004454996701402,10.84838268458554,-27.0,3.026122557220022,0.026204993034491197
