eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.01521331346074096,14.975227984507068,74.0,-0.008796612962775292,0.0811112077871069
0.016354311970296534,14.974662292809358,74.0,-0.008749071844815331,0.08097627802823981
0.017495310479852103,14.974062449641899,74.0,-0.00869783046967166,0.08087798285332382
0.018636308989407678,14.973440189197412,74.0,-0.008644977448278721,0.08078548405800867
0.019777307498963247,14.972784749009461,74.0,-0.008588434685325764,0.08073928369712857
0.020918306008518822,14.972127812425862,73.0,-0.008823844405854792,0.08061537270115837
0.02205930451807439,14.971412481542144,73.0,-0.008771745521696432,0.08040679234562409
0.023200303027629966,14.97063805812779,73.0,-0.008727651204254554,0.08020847633225359
0.024341301537185535,14.969866818939293,73.0,-0.008664866535211634,0.08013719777004746
0.02548230004674111,14.968990448331843,73.0,-0.008619044110110071,0.08004531935844883
0.02662329855629668,14.968076901523503,73.0,-0.008574147347208988,0.07996794833644338
0.027764297065852254,14.995488808779589,60.0,-0.010178180556370485,0.06901530256107236
0.028905295575407823,14.993978048999422,60.0,-0.010144362876743626,0.06900692322728019
0.0300462940849634,14.992429469041387,60.0,-0.010116532355797547,0.06899135237500853
0.031187292594518967,14.990668845213602,60.0,-0.010100119956876555,0.0690447431745107
0.03232829110407454,14.988968867409522,61.0,-0.009879650500674176,0.06906558799140272
0.03346928961363011,14.98720220431727,61.0,-0.009866442203854757,0.06903176289511515
0.03461028812318569,14.98524776168688,61.0,-0.009849513183255717,0.06905177786846017
0.035751286632741255,14.983322517419646,61.0,-0.009821460579928422,0.0690917083523821
0.03689228514229683,14.981123921834653,61.0,-0.009800034469494462,0.06915235891885685
0.0380332836518524,14.978879825092974,61.0,-0.00979617622079987,0.06920766619663488
