eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.03229624610069088,13.25560605718301,69.0,-3.1328836588013935,0.0491336150598658
0.03471846455824269,13.254010853892751,67.0,-3.1328368963768276,0.04641246715802638
0.03714068301579451,13.25229352684406,66.0,-3.1328760218015437,0.04366482658284376
0.039562901473346325,13.250452979255945,64.0,-3.1328462218644124,0.040882337166762706
0.041985119930898145,13.248488454862857,63.0,-3.1329005462785986,0.038138528865430565
0.04440733838844996,13.246386690341375,61.0,-3.132885849366202,0.03525958487070302
0.04682955684600178,13.244178321531415,59.0,-3.1328811228702507,0.03243108167006126
0.04925177530355359,13.241833891154915,57.0,-3.13288343084668,0.029662730029316298
0.0516739937611054,13.239362085870741,55.0,-3.1328925809115358,0.026958963273399195
0.05409621221865722,13.23676107711354,53.0,-3.132908767807407,0.024326997722915245
0.05651843067620904,13.234041271667696,51.0,-3.132930871947461,0.021837969816181912
0.058940649133760854,13.231181723224836,48.0,-3.132898282286263,0.019515416852394774
0.06136286759131267,13.228220908796024,46.0,-3.132931568729318,0.017155632051888525
0.06378508604886449,13.225112569353724,44.0,-3.1329695682204024,0.015219739350864181
0.06620730450641629,13.221893142477775,41.0,-3.1329604144276493,0.013294834089684238
0.06862952296396813,13.218557397047915,38.0,-3.1329618487569593,0.011787599780158864
0.07105174142151993,13.215101622982944,36.0,-3.133009644401499,0.010590489343914378
0.07347395987907174,13.211543966168264,33.0,-3.1330227702695024,0.009656671582499055
0.07589617833662357,13.207864677933244,30.0,-3.1330391484758975,0.009160649064905768
0.07831839679417538,13.151231305934665,83.0,-3.1321865337960957,0.13177443815501144
0.0807406152517272,13.145329190512989,82.0,-3.132169726385765,0.13214883032203584
