eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.03229624610069088,13.255606356195784,-41.0,0.6541058875677539,0.4517657810069712
0.03471846455824269,13.254011580417774,-42.0,0.6581812210739925,0.45378785456940873
0.03714068301579451,13.252293986667526,-43.0,0.6641829859301386,0.45605732587256176
0.039562901473346325,13.250452755057578,-44.0,0.6730631171488936,0.45857440594270493
0.041985119930898145,13.248489127067419,-45.0,0.6851348886727602,0.46138558226553117
0.04440733838844996,13.246385302346443,-47.0,0.6688670004887141,0.46444675057166496
0.04682955684600178,13.244178059049196,-48.0,0.6862793074314945,0.4678606730608048
0.04925177530355359,13.241835386829141,-50.0,0.6757001844587112,0.47158164408185566
0.0516739937611054,13.239362275427114,-52.0,0.6678781690717864,0.475673112856588
0.05409621221865722,13.236758239931811,-53.0,0.6928373099270685,0.48007673718842625
0.05651843067620904,13.23404039713647,27.0,-2.2685769338962007,0.4842272365387298
0.058940649133760854,13.231181434988555,25.0,-2.2710350706016365,0.47941264180642196
0.06136286759131267,13.228220463878419,23.0,-2.270421704987572,0.4745338781416415
0.06378508604886449,13.225112849871335,21.0,-2.2665617276162413,0.4697585932005266
0.06620730450641629,13.221893563135126,18.0,-2.290092684094068,0.4649090915073869
0.06862952296396813,13.218557252706688,16.0,-2.280742996972134,0.4601675613305163
0.07105174142151993,13.215101273011648,13.0,-2.2989092321365985,0.45544967201496644
0.07347395987907174,13.211544729993653,10.0,-2.312266852596662,0.4508344848225435
0.07589617833662357,13.207863379518587,7.0,-2.324171684012567,0.44641793924279727
0.07831839679417538,13.151230238099997,-29.0,0.695730845321591,0.44975383713934625
0.0807406152517272,13.1453262110759,-30.0,0.6948332308715193,0.45103916680010525
