eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.06949873183205,12.669343796202238,-20.0,0.11371502158871262,0.08684215758985325
0.07471113671945376,12.617266535294707,4.0,0.13814292199270112,0.07235673835641998
0.07992354160685751,12.60556850758322,2.0,0.13901370188165577,0.07087974116757345
0.08513594649426126,12.592829862558961,0.0,0.14024736281687808,0.06985249152594353
0.090348351381665,12.579164648298876,-2.0,0.14139164472464488,0.0692356852553121
0.09556075626906876,12.559831133672885,-1.0,0.1464185512386982,0.07333983385302179
0.1007731611564725,12.581833312697226,-25.0,0.11790550039510772,0.08050238137596266
0.10598556604387625,12.549198997127213,-18.0,0.13341740518618758,0.06682936777254989
0.11119797093128,12.531507493290594,-19.0,0.13149115085936497,0.06806607315585966
0.11641037581868376,12.513515829803865,-21.0,0.1321402565950219,0.07012503979794926
0.12162278070608751,12.49539519558091,-24.0,0.13493724269187682,0.07303854747852234
0.12683518559349125,12.477779497073858,-27.0,0.13226628694810763,0.07771832179786475
0.13204759048089498,12.46026072625522,-31.0,0.13116298799703233,0.08446953015114944
0.13725999536829875,12.440548745884552,-35.0,0.13457698024807122,0.0912642669748639
0.1424724002557025,12.420660728225654,-38.0,0.1299237697448099,0.10005195365773012
0.14768480514310625,12.390061702909541,-36.0,0.13681569404983202,0.09767548856764352
0.15289721003051,12.373979255310754,-44.0,0.13694414827520468,0.11466764901422744
0.15810961491791375,12.356972586112844,-51.0,0.1312024663500439,0.13734132191377146
0.16332201980531752,12.338768125665572,-58.0,0.12588493080473098,0.16445914721786836
0.16853442469272126,12.27716758794071,-40.0,0.15871949477161076,0.12257726626661525
0.173746829580125,12.255812605519012,-46.0,0.15337063436221085,0.13640672226549455
