eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.02336538965179784,14.064559134801055,36.0,-2.968310705959449,0.011889118489327388
0.02511779387568268,14.063639661579419,36.0,-2.9924084085929477,0.01161119627306506
0.02687019809956752,14.062649716092547,35.0,-2.9863379108430474,0.011311052516256526
0.028622602323452356,14.061592590735422,35.0,-3.01359028860739,0.01102749918291357
0.030375006547337192,14.06049046193598,34.0,-3.01069878332507,0.01076816032457717
0.03212741077122203,14.05930049112574,34.0,-3.041529479825221,0.010485677690738937
0.033879814995106866,14.05805543043181,34.0,-3.0762615301304925,0.010230166880676461
0.035632219218991706,14.05674866607988,33.0,-3.0754475804124453,0.009989809165026231
0.03738462344287655,14.055382995212057,33.0,-3.114020916955977,0.00974536130600534
0.03913702766676139,14.053935238794466,33.0,3.132373318825989,0.009542912190968034
0.04088943189064623,14.00579114181113,35.0,-1.838182485761683,0.0167503453380361
0.04264183611453106,14.00356317887942,35.0,-1.8613075991093049,0.016423709846544066
0.044394240338415894,14.001143953972058,35.0,-1.8815641228611166,0.016157944415703285
0.046146644562300734,13.998617234659747,34.0,-1.867034063271787,0.015883259372152625
0.047899048786185575,13.99599679809478,34.0,-1.8873709767989952,0.01563202734722302
0.049651453010070415,13.99326309036632,33.0,-1.8733774333720188,0.015391516233992486
0.051403857233955255,13.990420382456502,33.0,-1.894585886449778,0.015165639385803398
0.05315626145784009,13.987451130682878,32.0,-1.8813385741145447,0.01496817672307349
0.05490866568172492,13.98440198211679,32.0,-1.9042166539244991,0.014775161737685671
0.05666106990560976,13.981225727022363,31.0,-1.892224758873343,0.014607393000163782
0.0584134741294946,13.97795176148005,31.0,-1.9151177143083653,0.014463932616252784
