eccentricity,omega,best_time_shift,best_phase_shift,mismatch
0.1417728662240817,0.041095409199097356,-6.0,-1.1693003054714104,0.18678294599516465
0.15240583119088782,0.041095409199097356,-8.0,-1.399231635345699,0.20748890679087095
0.16303879615769395,0.041095409199097356,-9.0,-1.7113882680862071,0.22896017537127755
0.17367176112450006,0.041095409199097356,-11.0,-1.958673699573588,0.2510101968201285
0.18430472609130621,0.041095409199097356,-13.0,-2.208300459014313,0.2732241187890794
0.19493769105811232,0.041095409199097356,-15.0,-2.456205217739972,0.2951710074174566
0.20557065602491845,0.041095409199097356,-17.0,-2.703653411137809,0.31644575507771056
0.21620362099172458,0.041095409199097356,-18.0,-3.0219330589839406,0.3366401765456781
0.2268365859585307,0.041095409199097356,-20.0,3.02544140533824,0.3555546521393457
0.23746955092533684,0.041095409199097356,-22.0,2.796279634416382,0.3730264820160808
0.24810251589214297,0.041095409199097356,-24.0,2.5787337739192777,0.38872513024647737
0.2587354808589491,0.041095409199097356,-26.0,2.36817727898212,0.4025181638463261
0.2693684458257552,0.041095409199097356,-28.0,2.167083216450151,0.41391575291472305
0.28000141079256136,0.041095409199097356,-30.0,1.974976908328112,0.4225243991878036
0.29063437575936746,0.041095409199097356,-32.0,1.7944679342611523,0.42782597255600374
0.30126734072617356,0.041095409199097356,-34.0,1.6314660468390572,0.4297221661237839
0.3119003056929797,0.04107777105648559,-35.0,1.4213380868803205,0.42976985713603
0.3225332706597859,0.041115758599901006,-37.0,1.2500939045423287,0.42321050773395164
0.333166235626592,0.04107923633077313,-38.0,1.0901768470387105,0.4203536614616218
0.3437992005933981,0.041073646763207336,-38.0,0.853281216797196,0.41460710892067965
0.35443216556020424,0.041083800206028184,-38.0,0.631608215680176,0.4084091707213884
